save model time:1911_181130 step:79000, var:0.9821610146798473 collision_cnt 11
save model time:1911_181220 step:199000, var:0.7725950327824368 collision_cnt 106
save model time:1911_181220 step:199500, var:0.7718228231466352 collision_cnt 108
save model time:1911_181220 step:200000, var:0.7710513853352635 collision_cnt 110
save model time:1911_181220 step:200500, var:0.7702807185768825 collision_cnt 110
save model time:1911_181220 step:201000, var:0.7695108221008246 collision_cnt 111
save model time:1911_181221 step:201500, var:0.7687416951371929 collision_cnt 112
save model time:1911_181221 step:202000, var:0.7679733369168578 collision_cnt 112
save model time:1911_181221 step:202500, var:0.7672057466714606 collision_cnt 113
save model time:1911_181221 step:203000, var:0.7664389236334072 collision_cnt 113
save model time:1911_181221 step:203500, var:0.7656728670358743 collision_cnt 115
save model time:1911_181222 step:204000, var:0.7649075761128031 collision_cnt 116
save model time:1911_181222 step:204500, var:0.7641430500989023 collision_cnt 116
save model time:1911_181222 step:205000, var:0.7633792882296424 collision_cnt 116
save model time:1911_181222 step:205500, var:0.7626162897412612 collision_cnt 118
save model time:1911_181222 step:206000, var:0.761854053870759 collision_cnt 118
save model time:1911_181223 step:206500, var:0.7610925798558978 collision_cnt 119
save model time:1911_181223 step:207000, var:0.7603318669352034 collision_cnt 120
save model time:1911_181223 step:207500, var:0.7595719143479596 collision_cnt 120
save model time:1911_181223 step:208000, var:0.758812721334212 collision_cnt 120
save model time:1911_181223 step:208500, var:0.7580542871347672 collision_cnt 121
save model time:1911_181224 step:209000, var:0.757296610991187 collision_cnt 123
save model time:1911_181224 step:209500, var:0.7565396921457966 collision_cnt 123
save model time:1911_181224 step:210000, var:0.755783529841675 collision_cnt 124
save model time:1911_181224 step:210500, var:0.7550281233226558 collision_cnt 124
save model time:1911_181224 step:211000, var:0.7542734718333333 collision_cnt 125
save model time:1911_181225 step:211500, var:0.7535195746190544 collision_cnt 126
save model time:1911_181225 step:212000, var:0.7527664309259198 collision_cnt 127
save model time:1911_181225 step:212500, var:0.7520140400007843 collision_cnt 128
save model time:1911_181225 step:213000, var:0.7512624010912566 collision_cnt 129
save model time:1911_181226 step:213500, var:0.7505115134456939 collision_cnt 130
save model time:1911_181226 step:214000, var:0.7497613763132075 collision_cnt 131
save model time:1911_181226 step:214500, var:0.7490119889436604 collision_cnt 132
save model time:1911_181226 step:215000, var:0.7482633505876625 collision_cnt 132
save model time:1911_181226 step:215500, var:0.7475154604965746 collision_cnt 132
save model time:1911_181227 step:216000, var:0.7467683179225034 collision_cnt 132
save model time:1911_181227 step:216500, var:0.7460219221183066 collision_cnt 134
save model time:1911_181227 step:217000, var:0.7452762723375871 collision_cnt 134
save model time:1911_181227 step:217500, var:0.744531367834691 collision_cnt 134
save model time:1911_181227 step:218000, var:0.7437872078647141 collision_cnt 136
save model time:1911_181227 step:218500, var:0.7430437916834944 collision_cnt 136
save model time:1911_181228 step:219000, var:0.7423011185476147 collision_cnt 136
save model time:1911_181228 step:219500, var:0.7415591877144001 collision_cnt 136
save model time:1911_181228 step:220000, var:0.7408179984419191 collision_cnt 137
save model time:1911_181228 step:220500, var:0.7400775499889781 collision_cnt 137
save model time:1911_181228 step:221000, var:0.7393378416151306 collision_cnt 137
save model time:1911_181229 step:221500, var:0.7385988725806636 collision_cnt 137
save model time:1911_181229 step:222000, var:0.7378606421466092 collision_cnt 137
save model time:1911_181229 step:222500, var:0.7371231495747332 collision_cnt 137
save model time:1911_181229 step:223000, var:0.7363863941275429 collision_cnt 137
save model time:1911_181230 step:223500, var:0.7356503750682806 collision_cnt 137
save model time:1911_181230 step:224000, var:0.7349150916609266 collision_cnt 138
save model time:1911_181230 step:224500, var:0.7341805431701949 collision_cnt 138
save model time:1911_181230 step:225000, var:0.7334467288615361 collision_cnt 139
save model time:1911_181230 step:225500, var:0.7327136480011326 collision_cnt 141
save model time:1911_181231 step:226000, var:0.7319812998559052 collision_cnt 143
save model time:1911_181231 step:226500, var:0.7312496836935022 collision_cnt 143
save model time:1911_181231 step:227000, var:0.7305187987823062 collision_cnt 143
save model time:1911_181231 step:227500, var:0.7297886443914309 collision_cnt 143
save model time:1911_181231 step:228000, var:0.7290592197907207 collision_cnt 144
save model time:1911_181232 step:228500, var:0.7283305242507483 collision_cnt 144
save model time:1911_181232 step:229000, var:0.7276025570428172 collision_cnt 145
save model time:1911_181232 step:229500, var:0.7268753174389585 collision_cnt 146
save model time:1911_181232 step:230000, var:0.7261488047119322 collision_cnt 146
save model time:1911_181233 step:230500, var:0.7254230181352248 collision_cnt 146
save model time:1911_181233 step:231000, var:0.7246979569830455 collision_cnt 146
save model time:1911_181233 step:231500, var:0.7239736205303321 collision_cnt 146
save model time:1911_181233 step:232000, var:0.7232500080527474 collision_cnt 146
save model time:1911_181234 step:232500, var:0.7225271188266781 collision_cnt 146
save model time:1911_181234 step:233000, var:0.7218049521292326 collision_cnt 148
save model time:1911_181234 step:233500, var:0.7210835072382442 collision_cnt 148
save model time:1911_181234 step:234000, var:0.7203627834322643 collision_cnt 149
save model time:1911_181235 step:234500, var:0.7196427799905685 collision_cnt 150
save model time:1911_181235 step:235000, var:0.7189234961931521 collision_cnt 151
save model time:1911_181235 step:235500, var:0.7182049313207306 collision_cnt 152
save model time:1911_181235 step:236000, var:0.7174870846547369 collision_cnt 152
save model time:1911_181235 step:236500, var:0.7167699554773209 collision_cnt 152
save model time:1911_181236 step:237000, var:0.7160535430713537 collision_cnt 152
save model time:1911_181236 step:237500, var:0.7153378467204223 collision_cnt 152
save model time:1911_181236 step:238000, var:0.7146228657088279 collision_cnt 152
save model time:1911_181236 step:238500, var:0.7139085993215871 collision_cnt 152
save model time:1911_181237 step:239000, var:0.713195046844434 collision_cnt 152
save model time:1911_181237 step:239500, var:0.7124822075638124 collision_cnt 153
save model time:1911_181237 step:240000, var:0.7117700807668824 collision_cnt 153
save model time:1911_181237 step:240500, var:0.7110586657415172 collision_cnt 153
save model time:1911_181237 step:241000, var:0.7103479617762993 collision_cnt 153
save model time:1911_181238 step:241500, var:0.7096379681605224 collision_cnt 153
save model time:1911_181238 step:242000, var:0.7089286841841917 collision_cnt 153
save model time:1911_181238 step:242500, var:0.7082201091380222 collision_cnt 154
save model time:1911_181238 step:243000, var:0.7075122423134373 collision_cnt 154
save model time:1911_181239 step:243500, var:0.70680508300257 collision_cnt 155
save model time:1911_181239 step:244000, var:0.7060986304982563 collision_cnt 155
save model time:1911_181239 step:244500, var:0.7053928840940448 collision_cnt 156
save model time:1911_181239 step:245000, var:0.7046878430841856 collision_cnt 157
save model time:1911_181240 step:245500, var:0.7039835067636382 collision_cnt 158
save model time:1911_181240 step:246000, var:0.703279874428064 collision_cnt 158
save model time:1911_181240 step:246500, var:0.7025769453738309 collision_cnt 158
save model time:1911_181240 step:247000, var:0.7018747188980052 collision_cnt 159
save model time:1911_181241 step:247500, var:0.7011731942983634 collision_cnt 161
save model time:1911_181241 step:248000, var:0.7004723708733743 collision_cnt 161
save model time:1911_181241 step:248500, var:0.6997722479222159 collision_cnt 161
save model time:1911_181241 step:249000, var:0.6990728247447632 collision_cnt 162
save model time:1911_181241 step:249500, var:0.6983741006415914 collision_cnt 162
save model time:1911_181242 step:250000, var:0.697676074913975 collision_cnt 162
save model time:1911_181242 step:250500, var:0.6969787468638857 collision_cnt 162
save model time:1911_181242 step:251000, var:0.6962821157939976 collision_cnt 162
save model time:1911_181242 step:251500, var:0.6955861810076756 collision_cnt 162
save model time:1911_181242 step:252000, var:0.6948909418089819 collision_cnt 162
save model time:1911_181243 step:252500, var:0.6941963975026795 collision_cnt 163
save model time:1911_181243 step:253000, var:0.6935025473942199 collision_cnt 163
save model time:1911_181243 step:253500, var:0.6928093907897512 collision_cnt 164
save model time:1911_181243 step:254000, var:0.6921169269961188 collision_cnt 165
save model time:1911_181244 step:254500, var:0.6914251553208544 collision_cnt 165
save model time:1911_181244 step:255000, var:0.6907340750721854 collision_cnt 165
save model time:1911_181244 step:255500, var:0.6900436855590316 collision_cnt 165
save model time:1911_181244 step:256000, var:0.6893539860910005 collision_cnt 165
save model time:1911_181244 step:256500, var:0.6886649759783912 collision_cnt 165
save model time:1911_181245 step:257000, var:0.6879766545321926 collision_cnt 165
save model time:1911_181245 step:257500, var:0.6872890210640813 collision_cnt 165
save model time:1911_181245 step:258000, var:0.686602074886423 collision_cnt 167
save model time:1911_181245 step:258500, var:0.6859158153122701 collision_cnt 170
save model time:1911_181246 step:259000, var:0.685230241655361 collision_cnt 170
save model time:1911_181246 step:259500, var:0.6845453532301207 collision_cnt 171
save model time:1911_181246 step:260000, var:0.6838611493516619 collision_cnt 171
save model time:1911_181246 step:260500, var:0.6831776293357764 collision_cnt 171
save model time:1911_181247 step:261000, var:0.6824947924989442 collision_cnt 171
save model time:1911_181247 step:261500, var:0.681812638158327 collision_cnt 173
save model time:1911_181247 step:262000, var:0.681131165631766 collision_cnt 173
save model time:1911_181247 step:262500, var:0.6804503742377906 collision_cnt 174
save model time:1911_181248 step:263000, var:0.6797702632956086 collision_cnt 174
save model time:1911_181248 step:263500, var:0.6790908321251041 collision_cnt 174
save model time:1911_181248 step:264000, var:0.6784120800468477 collision_cnt 175
save model time:1911_181248 step:264500, var:0.677734006382083 collision_cnt 175
save model time:1911_181248 step:265000, var:0.6770566104527362 collision_cnt 175
save model time:1911_181249 step:265500, var:0.676379891581411 collision_cnt 176
save model time:1911_181249 step:266000, var:0.6757038490913864 collision_cnt 176
save model time:1911_181249 step:266500, var:0.6750284823066179 collision_cnt 177
save model time:1911_181249 step:267000, var:0.6743537905517386 collision_cnt 177
save model time:1911_181250 step:267500, var:0.6736797731520542 collision_cnt 178
save model time:1911_181250 step:268000, var:0.6730064294335472 collision_cnt 179
save model time:1911_181250 step:268500, var:0.672333758722873 collision_cnt 179
save model time:1911_181250 step:269000, var:0.6716617603473589 collision_cnt 179
save model time:1911_181250 step:269500, var:0.6709904336350029 collision_cnt 180
save model time:1911_181251 step:270000, var:0.6703197779144778 collision_cnt 180
save model time:1911_181251 step:270500, var:0.6696497925151269 collision_cnt 181
save model time:1911_181251 step:271000, var:0.6689804767669653 collision_cnt 183
save model time:1911_181251 step:271500, var:0.6683118300006732 collision_cnt 183
save model time:1911_181252 step:272000, var:0.6676438515476034 collision_cnt 185
save model time:1911_181252 step:272500, var:0.6669765407397761 collision_cnt 187
save model time:1911_181252 step:273000, var:0.6663098969098787 collision_cnt 187
save model time:1911_181252 step:273500, var:0.6656439193912681 collision_cnt 187
save model time:1911_181252 step:274000, var:0.6649786075179623 collision_cnt 187
save model time:1911_181253 step:274500, var:0.6643139606246481 collision_cnt 187
save model time:1911_181253 step:275000, var:0.6636499780466772 collision_cnt 188
save model time:1911_181253 step:275500, var:0.6629866591200696 collision_cnt 188
save model time:1911_181253 step:276000, var:0.6623240031815023 collision_cnt 189
save model time:1911_181254 step:276500, var:0.6616620095683179 collision_cnt 189
save model time:1911_181254 step:277000, var:0.6610006776185211 collision_cnt 189
save model time:1911_181254 step:277500, var:0.660340006670779 collision_cnt 189
save model time:1911_181254 step:278000, var:0.6596799960644183 collision_cnt 189
save model time:1911_181255 step:278500, var:0.6590206451394274 collision_cnt 189
